source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor
- vậy Magneto muốn làm gì với Rogue?,- So what does Magneto want with Roque?,- So what does Magneto want with Rogue?,75.06238537503395,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8819444444444444
Các người sao vậy?,What's the matter with you people?,- What's wrong with you people?,43.47208719449914,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7361111111111112
Ta không nói về chuyện đó ngay sao?,Shouldn't we talk about that right now?,Shouldn't we talk about that right away?,70.71067811865478,0.875,0.8571428571428571,0.875,0.8819444444444444
Tôi chỉ đi cùng hướng với các cô mà thôi.,I'm just going in the same direction as you guys.,I'm just riding in the same direction as you.,53.48259312838876,0.8571428571428572,0.7368421052631577,0.8571428571428572,0.8887387387387389
Ở đây chúng tôi không phục vụ họ và ông cũng biết rồi.,We don't serve them here and you know it.,- You know we don't serve them.,17.747405280050266,0.8235294117647058,0.6666666666666667,0.588235294117647,0.8466372282608694
Không phải có chút hấp dẫn như 1 mái trường cũ sao?,Isn't it a little hot as an old school?,"Eh, it has a certain old-school charm, no?",4.996872151825361,0.4210526315789474,0.11764705882352941,0.4210526315789474,0.13636363636363635
Tôi thử rồi.,I tried.,I tried before.,45.13864405503391,0.8,0.6666666666666666,0.8,0.6552706552706553
- Ý tôi muốn nói là...,- What I'm saying is...,What I mean is...,36.55552228545123,0.6666666666666665,0.28571428571428575,0.6666666666666665,0.7211538461538461
Chúng tôi thật sự ko chắc chắn.,We're not really sure.,We're not really sure.,100.00000000000004,1.0,1.0,1.0,0.9976851851851852
"- ""Không tinh khiết"" là có ý gì chứ?","- What does ""unclean"" mean?",What does impure even mean?,15.619699684601276,0.6666666666666665,0.28571428571428575,0.6666666666666665,0.6048387096774195
Tôi đã nói chuyện với Hiệu trưởng Tyler và chúng tôi đã giải quyết.,I spoke to Principal Tyler and we took care of it.,Yeah. I talked to Principal Tyler and we worked it out.,32.80424072511114,0.6363636363636364,0.4000000000000001,0.6363636363636364,0.6847545219638242
Em kiểm tra rồi.,I checked.,I checked.,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
Chờ chút.,Wait a minute.,Just one second.,15.97357760615681,0.0,0.0,0.0,0.125
- Ông nghĩ sao vậy trời?,- What do you think?,"- You think so, buddy?",9.042266054940777,0.5,0.3333333333333333,0.5,0.4574275362318841
Rất vui được em.,Nice to meet you.,Good to see you.,23.643540225079395,0.5,0.0,0.5,0.7937500000000002
Khốn nạn.,Son of a bitch.,Assholes.,10.682175159905853,0.0,0.0,0.0,0.21739130434782608
Cứ tự nhiên.,Go ahead.,Be my guest!,0.0,0.0,0.0,0.0,0.0
"Ta đã nói không, phải không?","I said no, didn't I?","I said no, didn't I?",100.00000000000004,1.0,1.0,1.0,0.9990234375
- Hắn chán ngắt.,- He's bored.,He sucks.,15.97357760615681,0.4,0.0,0.4,0.3125
"Thật lấy làm vinh dự cho chúng tôi, ngài Lancelot.","It is our honor, Sir Lancelot.","You do us a great honour, Sir Lancelot.",26.924761780320413,0.28571428571428575,0.16666666666666666,0.28571428571428575,0.5081632653061224
"Ngoại trừ ngài, Thượng nghị sĩ.","Except for you, Senator.","Except for you, Senator.",100.00000000000004,1.0,1.0,1.0,0.9976851851851852
"Được rồi, đừng vứt lại đầu thuốc.","Okay, don't leave your head.","All right, just don't leave your butt on the step.",13.597602315271134,0.4705882352941177,0.4,0.4705882352941177,0.44999999999999996
Tôi tưởng anh nói ổng sẽ không bao giờ lên ngọn đồi này nổi chứ.,I thought you said he'd never make it up this hill.,I thought you said he'd never make it up this hill.,100.00000000000004,1.0,1.0,1.0,0.9997724169321802
Nhưng con không nhớ được.,But I can't remember.,I can't remember.,66.87403049764218,0.888888888888889,0.8571428571428571,0.888888888888889,0.9764705882352942
"Hoặc mình bị mất trí, hoặc là ông ta.","Either I'm out of my mind, or he's out of my mind.","Either I'm off my nut, or he is.",8.889175589171739,0.5217391304347826,0.2857142857142857,0.5217391304347826,0.6521739130434784
Cháu bệnh nặng. Bọn cháu cần tiền để cháu có thể đi bác sĩ.,We need the money so we can go to a doctor.,We need the money so I can see a doctor.,43.66835442847811,0.761904761904762,0.5263157894736842,0.761904761904762,0.775219664108553
Con nàng sẽ ăn bùn đất và chết trước khi ta tuyên bố nó hợp pháp.,Your son will eat mud and die before I declare him legal.,Your son will eat shit and die before I make him legal.,47.587330964125215,0.8333333333333334,0.6363636363636364,0.8333333333333334,0.8375715193897013
"Nó ở đây đúng không, Harry?","Is it here, Harry?","Is it in here, Harry?",51.15078115793242,0.888888888888889,0.5714285714285715,0.888888888888889,0.8534621578099838
- Chào.,- Hey.,- Hi.,34.66806371753173,0.0,0.0,0.0,0.3333333333333333
Chúc mừng cô,Congratulations.,Great you.,30.326532985631665,0.0,0.0,0.0,0.17241379310344826
Yah!,Yah!,Yah!,100.00000000000004,1.0,0.0,1.0,0.9375
Ném đi!,Throw it!,Let go!,27.516060407455225,0.0,0.0,0.0,0.16666666666666666
Cảm ơn cô đã chăm sóc.,Thank you for taking care of me.,Thank you for your care.,23.356898886410004,0.6666666666666666,0.4,0.6666666666666666,0.7193548387096775
Amadeo!,Amadeo!,"Yeah, Amadeo!",36.78794411714425,0.6666666666666666,0.0,0.6666666666666666,0.4934210526315789
Nhưng giờ... cuộc sống... đã giết chết... giấc mơ... tôi hằng mơ.,But now... life... has killed... my dream... my dream.,Now Life has killed the dream I dreamed,3.8229746997386336,0.7058823529411765,0.39999999999999997,0.7058823529411765,0.4958010335917313
Hả?,Huh?,What?,49.99999999999999,0.0,0.0,0.0,0.25
Anh còn thứ khác muốn cho em thấy.,I have something else I want to show you.,I got something else I wanna show you.,27.301208627090666,0.7058823529411765,0.39999999999999997,0.7058823529411765,0.6724489795918367
Bắt hắn.,Get him.,Catch him!,27.516060407455225,0.5,0.0,0.5,0.625
Chuyện này cháu nói rồi.,I told you this.,You've expressed that very clearly.,8.745825313180632,0.2,0.0,0.2,0.14705882352941174
Anh ta đã có cả năm để nghĩ về chuyện đó.,He's had a year to think about it.,You had a whole year to think about it.,59.11602603314155,0.7777777777777778,0.625,0.7777777777777778,0.7937500000000002
Jon.,Jon.,Jon.,100.00000000000004,1.0,0.0,1.0,0.9375
Đồng ý làm việc là sao cơ?,What do you mean you agree to work?,"What do you mean ""agreed to work with the government""?",23.652758104728665,0.7777777777777777,0.6250000000000001,0.7777777777777777,0.5574156746031746
Nhìn đi!,Look!,Look!,100.00000000000004,1.0,0.0,1.0,0.9375
Cậu có thể.,You can.,You could.,34.66806371753173,0.5,0.0,0.5,0.3333333333333333
Đó là lệnh của Đức Vua.,That's the king's order.,They are the king's orders.,19.357693493908812,0.6666666666666666,0.6,0.6666666666666666,0.7114285714285714
"Anh là đặc vụ can trường, phá tan được âm mưu khủng bố nhằm chuyển giao nguyên liệu hạt nhân vào tay kẻ thù nước Mỹ.","You're a field agent, breaking down a terrorist plot to deliver nuclear material into the hands of an enemy of the United States of America.",You're the heroic agent who foiled the terrorist plot to deliver nuclear material into the hands of our enemies.,35.97638750429047,0.6521739130434783,0.45454545454545453,0.608695652173913,0.6717129896313364
Hãy tạo nên phép màu.,Let's make a miracle.,"St. Jude, worker of miracles, please pray for me.",2.156693969393993,0.14285714285714285,0.0,0.14285714285714285,0.08771929824561403
- Im đi.,- Shut up.,- I really...,11.521590992286539,0.0,0.0,0.0,0.125
khốn thật Cô đang làm cái quái gì vậy?,Son of a bitch. What the hell are you doing?,What the hell are you doing?,51.56626918239821,0.7499999999999999,0.7142857142857143,0.7499999999999999,0.9319727891156462
- Anh nhận thấy...,- I noticed...,"- I mean, why are you on this island?",7.055004721260275,0.2,0.0,0.2,0.1820388349514563
Đó là cái gì?,What's that?,What is that?,39.43223765116288,0.6666666666666666,0.0,0.6666666666666666,0.6388888888888888
Tôi đã bắt đầu buôn bán ma túy.,I started selling drugs.,I started dealing drugs.,30.213753973567677,0.75,0.3333333333333333,0.75,0.996
Chôn họ đi.,Bury them.,Bury them.,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
- 10 thằng.,- Ten.,Ten blowjobs.,34.66806371753173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333
Tới giờ thì không.,Not so far.,Not as far as I know.,9.930283522141846,0.4444444444444444,0.0,0.4444444444444444,0.22388059701492535
"Đến chỗ trung tâm điều khiển , mở tất cả các mạch điện.","Go to the control center, open all the circuits.","Go to the central console, open up all the circuits.",34.53155548318878,0.7368421052631577,0.47058823529411764,0.7368421052631577,0.742296918767507
"- Anh tới đây, Penny!","- I'm coming, Penny!","- I'm coming, Penny!",100.00000000000004,1.0,1.0,1.0,0.9985422740524781
Các anh đây rồi.,There you are.,Where are you?,18.99589214128981,0.6666666666666666,0.0,0.3333333333333333,0.25
Bố em bị sốc tới óc.,My dad was shocked to the brain.,My father didn't know what hit him.,6.567274736060396,0.13333333333333333,0.0,0.13333333333333333,0.11235955056179774
Bỏ lại hết nhiệm vụ.,Leave the mission.,A clean slate.,15.97357760615681,0.0,0.0,0.0,0.125
Nó được tìm thấy ở Tây Papua ở Indonesia và Papua New Guinea.,It is found in West Papua in Indonesia and Papua New Guinea.,It is found in West Papua in Indonesia and Papua New Guinea.,100.00000000000004,1.0,1.0,1.0,0.9997724169321802
Đó là lời khuyên kinh khủng đấy.,That's a terrible piece of advice.,That's terrible advice.,15.619699684601283,0.7272727272727273,0.2222222222222222,0.7272727272727273,0.8415094339622642
Tôi sẽ trở thành một kẻ dối trá lớn nhất trong lịch sử văn học.,I'm going to be the biggest liar in literary history.,I'll go down as one of the biggest frauds in literary history.,23.26303536297059,0.5833333333333334,0.2727272727272727,0.5833333333333334,0.5434782608695652
- Gì vậy?,- What?,- What's wrong?,24.840753130578644,0.5,0.0,0.5,0.5324074074074074
cái gì trên áo khoác của anh thế?,What's that on your jacket?,What's that on your jacket?,100.00000000000004,1.0,1.0,1.0,0.9985422740524781
Nó ở một không gian khác.,It's in another dimension.,It exists in another dimension.,54.75182535069452,0.8000000000000002,0.5,0.8000000000000002,0.8066666666666668
"Có, và anh nên hổ thẹn với bản thân.","Yes, and you should be ashamed of yourself.","Yes, and you should be ashamed of yourself.",100.00000000000004,1.0,1.0,1.0,0.9995
Thật điên rồ.,It's crazy.,This is madness.,19.716118825581447,0.0,0.0,0.0,0.125
Ra khỏi chiếc thuyền!,Get off the boat!,Get off the boat!,100.00000000000004,1.0,1.0,1.0,0.996
Tôi e rằng Werner và Robinson sẽ xảy ra điều này... Và làm cho chúng tôi gánh chịu.,I'm afraid Werner and Robinson will do this... and make us suffer.,I'm afraid Werner and Robinson will let this happen and make us the scapegoats.,40.325042950627804,0.7857142857142856,0.6153846153846153,0.7857142857142856,0.7407407407407408
Đo theo từng giây một để biết rằng độ lệch chuẩn của thuật toán đang được giữ nguyên hay đang bị tác động.,It's going to take every second to know that the standard deflection of the algorithm is holding or being affected.,It measures on a second-by-second basis whether the standard variations of gaming algorithm are holding or are being manipulated.,6.108557268562174,0.42857142857142855,0.10000000000000002,0.42857142857142855,0.2890844640019558
Khoảng cách:,Space:,Ruler assistant editor tool,0.0,0.0,0.0,0.0,0.0
Anh viết nó cho em.,I wrote it for you.,I'm writing it for you.,50.81327481546147,0.7272727272727272,0.4444444444444445,0.7272727272727272,0.8534621578099838
Như thế được đấy.,That'll do.,"Ah, I'd like that.",10.122592925934278,0.25,0.0,0.25,0.14925373134328357
Mình biết một chổ có cá sa-đin,I know a place with sardines.,I know a place where I can get something to eat.,21.28139770959968,0.4705882352941177,0.4,0.4705882352941177,0.3878260869565217
Jasmine.,Jasmine.,Jasmine.,100.00000000000004,1.0,0.0,1.0,0.9375
Hiển thị trong Cửa sổ GốcName,Display in Original WindowName,Display in root window,31.947155212313625,0.5,0.3333333333333333,0.5,0.7361111111111112
Ta có bản sao thỏa thuận Nootka Sound chưa?,Do we have a copy of the Nootka Sound deal?,Do we have a copy of the Nootka Sound treaty yet?,73.69231628533761,0.8571428571428572,0.8421052631578948,0.8571428571428572,0.8369747899159665
"- Rượu vang hay cognac, Sara?","- Wine or Grenada, Sara?","- Wine or cognac, Sara?",41.11336169005198,0.75,0.3333333333333333,0.75,0.8412698412698414
Là huyết nguyệt.,It's the blood of the moon.,That's the blood moon.,18.575057999133602,0.6666666666666666,0.4,0.6666666666666666,0.6000000000000001
Mở cửa ra đi.,Open the door.,Open the door.,100.00000000000004,1.0,1.0,1.0,0.9921875
"Thôi nào, ý cậu thế nào?","Come on, what do you say?","Come on, what do you say?",100.00000000000004,1.0,1.0,1.0,0.9990234375
"Tôi sẽ đến chiếc S.U.V, dụ bọn Mimic.","I'm going to the S.U.V., draw out the saxophones.","I'll head for the SUV, draw the mimics to me.",6.43716525407242,0.43478260869565216,0.0,0.34782608695652173,0.3717766176237937
chasing a ruler.,Fathering a ruber.,and chasing a rumor.,14.794015674776452,0.28571428571428575,0.0,0.28571428571428575,0.20408163265306123
"Và mặc dù con tàu đó có chìm dưới đáy đại dương hay không, chúng ta vẫn còn mắc kẹt trên hòn đảo này.","And whether that ship is at the bottom of the ocean or not, we're still trapped on this island.","And whether that freighter's on the bottom of the ocean or not, we're still stuck on this island.",61.79396438001991,0.8000000000000002,0.6842105263157895,0.8000000000000002,0.8162878787878789
- Anh có nghĩ tôi thỏa thuận được với những tên thô lỗ đấy?,- Do you think I can make a deal with those rude men?,Do you see me dealing with those beasts? Yes.,8.493098745313143,0.4761904761904762,0.3157894736842105,0.4761904761904762,0.4977876106194691
Xin phép.,Excuse me.,With your permission.,19.716118825581447,0.0,0.0,0.0,0.12820512820512822
Ta là thú lông nhím.,I'm a porcupine.,I am the echidna.,12.44023474812678,0.25,0.0,0.25,0.20000000000000004
Ông đâu có cần đến một người bạn như tôi.,You don't need a friend like me.,You didn't need a friend like me.,70.71067811865478,0.875,0.7142857142857143,0.875,0.8819444444444444
"Cô Havens, xin chào.","Miss Havens, hello.","Miss Havens, good afternoon.",34.98330125272251,0.5714285714285715,0.4,0.5714285714285715,0.635593220338983
Bây giờ chuyện sẽ kết thúc theo cách khác.,Now it's going to end differently.,"Now, it will end another way.",7.492442692259767,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.25
