source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
"Tom thought Mary was moving to Boston, but he was mistaken.","Tom nghĩ Mary đã chuyển đến Boston , nhưng anh ấy đã nhầm .","Tom nghĩ rằng mary đã chuyển đến boston, nhưng anh ta đã nhầm.",24.516763170704774,0.8571428571428571,0.6923076923076924,0.8571428571428571,0.8671220364560581,"{'rouge1': Score(precision=0.9230769230769231, recall=0.8, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.75, recall=0.6428571428571429, fmeasure=0.6923076923076924), 'rougeL': Score(precision=0.9230769230769231, recall=0.8, fmeasure=0.8571428571428571)}"
Law and politics are two different things.,Luật pháp và chính trị là hai điều khác nhau .,luật pháp và chính trị là hai điều khác nhau.,89.31539818068698,1.0,1.0,1.0,0.9996243425995492,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom made it quite clear who we weren't supposed to talk to,Tom đã nói khá rõ chúng ta không nên nói chuyện với ai .,tom nói rõ rằng chúng ta không nên nói chuyện với ai,54.3742768222752,0.9230769230769231,0.8108108108108109,0.9230769230769231,0.8799620647608725,"{'rouge1': Score(precision=0.9473684210526315, recall=0.9, fmeasure=0.9230769230769231), 'rouge2': Score(precision=0.8333333333333334, recall=0.7894736842105263, fmeasure=0.8108108108108109), 'rougeL': Score(precision=0.9473684210526315, recall=0.9, fmeasure=0.9230769230769231)}"
Tom had a rough day at work.,Tom có một ngày làm việc vất vả .,tom đã có một ngày khó khăn trong công việc.,16.14682615668325,0.5925925925925927,0.48000000000000004,0.5925925925925927,0.4732510288065843,"{'rouge1': Score(precision=0.6153846153846154, recall=0.5714285714285714, fmeasure=0.5925925925925927), 'rouge2': Score(precision=0.5, recall=0.46153846153846156, fmeasure=0.48000000000000004), 'rougeL': Score(precision=0.6153846153846154, recall=0.5714285714285714, fmeasure=0.5925925925925927)}"
Leave the dog out for a while,Bỏ con chó ra một lúc đi .,để con chó ra ngoài một lúc,25.848657697858535,0.8888888888888888,0.625,0.7777777777777778,0.6816901408450705,"{'rouge1': Score(precision=0.8888888888888888, recall=0.8888888888888888, fmeasure=0.8888888888888888), 'rouge2': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rougeL': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778)}"
We'll sort this out tomorrow.,Chúng ta sẽ giải quyết việc này vào ngày mai .,chúng ta sẽ sắp xếp thứ này vào ngày mai,27.901593935858266,0.6666666666666667,0.5806451612903225,0.6666666666666667,0.6849868660335421,"{'rouge1': Score(precision=0.6470588235294118, recall=0.6875, fmeasure=0.6666666666666667), 'rouge2': Score(precision=0.5625, recall=0.6, fmeasure=0.5806451612903225), 'rougeL': Score(precision=0.6470588235294118, recall=0.6875, fmeasure=0.6666666666666667)}"
They're traitors.,Họ là những kẻ phản bội .,họ là những kẻ phản bội.,80.91067115702207,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
You must do exactly as I tell you.,Các bạn phải làm chính xác những gì tôi bảo .,bạn phải làm chính xác như tôi nói với bạn.,38.16330911371339,0.7368421052631579,0.6666666666666666,0.7368421052631579,0.5769944341372912,"{'rouge1': Score(precision=0.7368421052631579, recall=0.7368421052631579, fmeasure=0.7368421052631579), 'rouge2': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.7368421052631579, recall=0.7368421052631579, fmeasure=0.7368421052631579)}"
We weren't friends.,Chúng tôi không phải bạn bè .,chúng tôi không phải là bạn bè.,35.640264633541825,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.8757427021441488,"{'rouge1': Score(precision=1.0, recall=0.9166666666666666, fmeasure=0.9565217391304348), 'rouge2': Score(precision=0.9, recall=0.8181818181818182, fmeasure=0.8571428571428572), 'rougeL': Score(precision=1.0, recall=0.9166666666666666, fmeasure=0.9565217391304348)}"
Tom put on his glasses and opened the book.,Tom đeo kính và mở quyển sách ra .,Tom đeo kính lên và mở cuốn sách.,24.274588585366175,0.7826086956521738,0.5714285714285713,0.7826086956521738,0.7052154195011338,"{'rouge1': Score(precision=0.8181818181818182, recall=0.75, fmeasure=0.7826086956521738), 'rouge2': Score(precision=0.6, recall=0.5454545454545454, fmeasure=0.5714285714285713), 'rougeL': Score(precision=0.8181818181818182, recall=0.75, fmeasure=0.7826086956521738)}"
He hurt his left foot when he fell,Ông bị thương ở chân trái khi ông bị ngã .,anh ấy bị đau chân trái khi ngã,15.851165692617148,0.6363636363636365,0.5,0.6363636363636365,0.5373493975903614,"{'rouge1': Score(precision=0.5833333333333334, recall=0.7, fmeasure=0.6363636363636365), 'rouge2': Score(precision=0.45454545454545453, recall=0.5555555555555556, fmeasure=0.5), 'rougeL': Score(precision=0.5833333333333334, recall=0.7, fmeasure=0.6363636363636365)}"
He denies nothing to his children,Ông ta không từ chối điều gì với con của mình .,ông không phủ nhận điều gì với con cái,22.416933501922287,0.7741935483870968,0.4827586206896552,0.6451612903225806,0.6048387096774195,"{'rouge1': Score(precision=0.7058823529411765, recall=0.8571428571428571, fmeasure=0.7741935483870968), 'rouge2': Score(precision=0.4375, recall=0.5384615384615384, fmeasure=0.4827586206896552), 'rougeL': Score(precision=0.5882352941176471, recall=0.7142857142857143, fmeasure=0.6451612903225806)}"
We can't predict how Tom is going to feel,Chúng ta không thể đoán được Tom sẽ cảm thấy thế nào .,chúng ta không thể dự đoán tom sẽ cảm thấy như thế nào,22.62944003945279,0.918918918918919,0.7428571428571428,0.918918918918919,0.8258105530832804,"{'rouge1': Score(precision=0.9444444444444444, recall=0.8947368421052632, fmeasure=0.918918918918919), 'rouge2': Score(precision=0.7647058823529411, recall=0.7222222222222222, fmeasure=0.7428571428571428), 'rougeL': Score(precision=0.9444444444444444, recall=0.8947368421052632, fmeasure=0.918918918918919)}"
All of them are successful,Tất cả đều thành công .,tất cả đều thành công,50.81327481546149,1.0,1.0,1.0,0.9764705882352942,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I hope you two are happy,Tôi hy vọng hai người hạnh phúc .,tôi hy vọng hai bạn hạnh phúc,25.848657697858535,0.8333333333333334,0.7272727272727273,0.8333333333333334,0.8294209702660407,"{'rouge1': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rouge2': Score(precision=0.7272727272727273, recall=0.7272727272727273, fmeasure=0.7272727272727273), 'rougeL': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334)}"
The primary cause of his failure is laziness.,Nguyên nhân chính gây ra thất bại là sự lười biếng .,nguyên nhân chính dẫn đến thất bại của anh ta là sự lười biếng.,31.64889284276299,0.761904761904762,0.65,0.761904761904762,0.6710884353741497,"{'rouge1': Score(precision=0.8421052631578947, recall=0.6956521739130435, fmeasure=0.761904761904762), 'rouge2': Score(precision=0.7222222222222222, recall=0.5909090909090909, fmeasure=0.65), 'rougeL': Score(precision=0.8421052631578947, recall=0.6956521739130435, fmeasure=0.761904761904762)}"
I'm really upset.,Tôi thực sự khó chịu .,tôi thực sự rất buồn,16.233395773754953,0.5882352941176471,0.5333333333333333,0.5882352941176471,0.5773420479302832,"{'rouge1': Score(precision=0.625, recall=0.5555555555555556, fmeasure=0.5882352941176471), 'rouge2': Score(precision=0.5714285714285714, recall=0.5, fmeasure=0.5333333333333333), 'rougeL': Score(precision=0.625, recall=0.5555555555555556, fmeasure=0.5882352941176471)}"
Mary likes both Tom and John.,Mary thích cả Tom và John .,mary thích cả tom và john.,15.619699684601283,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
"As a pianist, he's much better than I am.","Là một nghệ sĩ dương cầm , anh ấy giỏi hơn tôi rất nhiều .","Là một nghệ sĩ piano, anh ấy tốt hơn tôi nhiều.",28.977907494497117,0.7567567567567567,0.5142857142857143,0.7027027027027026,0.8132982719759579,"{'rouge1': Score(precision=0.6666666666666666, recall=0.875, fmeasure=0.7567567567567567), 'rouge2': Score(precision=0.45, recall=0.6, fmeasure=0.5142857142857143), 'rougeL': Score(precision=0.6190476190476191, recall=0.8125, fmeasure=0.7027027027027026)}"
Tom asked Mary what she did last weekend.,Tom hỏi Mary cuối tuần trước cô ấy đã làm gì .,Tom hỏi mary những gì cô ấy đã làm cuối tuần trước.,33.05757413649847,0.9375,0.7333333333333334,0.625,0.8965869939707148,"{'rouge1': Score(precision=1.0, recall=0.8823529411764706, fmeasure=0.9375), 'rouge2': Score(precision=0.7857142857142857, recall=0.6875, fmeasure=0.7333333333333334), 'rougeL': Score(precision=0.6666666666666666, recall=0.5882352941176471, fmeasure=0.625)}"
Tom turned to leave,Tom chuyển sang để lại,tom quay đi,0.0,0.4444444444444444,0.0,0.4444444444444444,0.15625,"{'rouge1': Score(precision=0.3333333333333333, recall=0.6666666666666666, fmeasure=0.4444444444444444), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.6666666666666666, fmeasure=0.4444444444444444)}"
You were told this was going to happen,Bạn được bảo rằng điều này sẽ xảy ra .,bạn đã nói điều này sẽ xảy ra,39.281465090051306,0.7407407407407408,0.64,0.7407407407407408,0.7181571815718157,"{'rouge1': Score(precision=0.6666666666666666, recall=0.8333333333333334, fmeasure=0.7407407407407408), 'rouge2': Score(precision=0.5714285714285714, recall=0.7272727272727273, fmeasure=0.64), 'rougeL': Score(precision=0.6666666666666666, recall=0.8333333333333334, fmeasure=0.7407407407407408)}"
Don't you have a girlfriend?,Anh không có bạn gái sao ?,bạn không có bạn gái à,41.11336169005198,0.7777777777777778,0.75,0.7777777777777778,0.6506147540983607,"{'rouge1': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778), 'rouge2': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rougeL': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778)}"
I just hope nothing goes wrong this time,Tôi chỉ hy vọng rằng không có gì xảy ra lần này .,tôi chỉ hy vọng không có gì sai trong lần này,21.97281387499715,0.7999999999999999,0.7272727272727272,0.7999999999999999,0.7886904761904763,"{'rouge1': Score(precision=0.7368421052631579, recall=0.875, fmeasure=0.7999999999999999), 'rouge2': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272), 'rougeL': Score(precision=0.7368421052631579, recall=0.875, fmeasure=0.7999999999999999)}"
The sun was about to come up.,Mặt trời sắp mọc .,mặt trời sắp mọc,39.76353643835252,1.0,1.0,1.0,0.9679878048780488,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Do you have the remote?,Bạn có cái điều khiển không ?,bạn có cái điều khiển không,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I think I'll lie down for a while.,Tôi nghĩ tôi sẽ nằm nghỉ một chút .,Tôi nghĩ rằng tôi sẽ nằm xuống một lúc.,21.721856265678966,0.6896551724137931,0.5185185185185186,0.6896551724137931,0.6411049268192124,"{'rouge1': Score(precision=0.7692307692307693, recall=0.625, fmeasure=0.6896551724137931), 'rouge2': Score(precision=0.5833333333333334, recall=0.4666666666666667, fmeasure=0.5185185185185186), 'rougeL': Score(precision=0.7692307692307693, recall=0.625, fmeasure=0.6896551724137931)}"
Mayuko always wants the best.,Mayuko luôn muốn điều tốt nhất .,mayuko luôn muốn điều tốt nhất,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
We enjoyed swimming in the river.,Chúng tôi thích bơi lội trên sông .,chúng tôi rất thích bơi lội trên sông.,62.401954419369176,0.9333333333333333,0.8571428571428571,0.9333333333333333,0.8918539325842695,"{'rouge1': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333), 'rouge2': Score(precision=0.9230769230769231, recall=0.8, fmeasure=0.8571428571428571), 'rougeL': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333)}"
Tom was surrounded.,Tom bị bao vây .,tom được bao quanh.,12.703318703865365,0.4444444444444445,0.0,0.4444444444444445,0.3,"{'rouge1': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445)}"
Did they tell you anything about their plans for this evening?,Họ có nói gì về kế hoạch của họ tối nay không ?,họ có nói gì với bạn về kế hoạch của họ cho tối nay không?,46.05989469871235,0.8717948717948718,0.8108108108108109,0.8717948717948718,0.8229374740888705,"{'rouge1': Score(precision=1.0, recall=0.7727272727272727, fmeasure=0.8717948717948718), 'rouge2': Score(precision=0.9375, recall=0.7142857142857143, fmeasure=0.8108108108108109), 'rougeL': Score(precision=1.0, recall=0.7727272727272727, fmeasure=0.8717948717948718)}"
It was boredom that Aldous Huxley considered one of the most dangerous human conditions.,Thật buồn chán khi Aldous Huxey coi đó là một trong những điều kiện nguy hiểm nhất của con người .,thật buồn chán khi huxley aldous coi là một trong những điều kiện nguy hiểm nhất của con người.,66.77604630703735,0.9666666666666667,0.896551724137931,0.9666666666666667,0.9408635492895633,"{'rouge1': Score(precision=0.9666666666666667, recall=0.9666666666666667, fmeasure=0.9666666666666667), 'rouge2': Score(precision=0.896551724137931, recall=0.896551724137931, fmeasure=0.896551724137931), 'rougeL': Score(precision=0.9666666666666667, recall=0.9666666666666667, fmeasure=0.9666666666666667)}"
"Despite his riches, he's not contented","Mặc dù giàu có , ông vẫn không hài lòng với sự giàu có của mình .","mặc dù giàu có, anh ta không hài lòng",20.706193828327603,0.6153846153846153,0.5405405405405406,0.6153846153846153,0.7009345794392523,"{'rouge1': Score(precision=0.48, recall=0.8571428571428571, fmeasure=0.6153846153846153), 'rouge2': Score(precision=0.4166666666666667, recall=0.7692307692307693, fmeasure=0.5405405405405406), 'rougeL': Score(precision=0.48, recall=0.8571428571428571, fmeasure=0.6153846153846153)}"
I've only spoken to Tom twice since he started working here.,Tôi chỉ nói chuyện với Tom hai lần kể từ khi anh ấy bắt đầu làm việc ở đây .,Tôi chỉ nói chuyện với tom hai lần kể từ khi anh ấy bắt đầu làm việc ở đây.,85.78928092681438,1.0,1.0,1.0,0.9999375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Be happy for me.,Hãy hạnh phúc cho tôi .,hãy vui lên vì tôi.,16.233395773754953,0.47058823529411764,0.26666666666666666,0.47058823529411764,0.42592592592592593,"{'rouge1': Score(precision=0.4444444444444444, recall=0.5, fmeasure=0.47058823529411764), 'rouge2': Score(precision=0.25, recall=0.2857142857142857, fmeasure=0.26666666666666666), 'rougeL': Score(precision=0.4444444444444444, recall=0.5, fmeasure=0.47058823529411764)}"
This isn't my umbrella; it's somebody else's.,Đây không phải là dù của tôi ; nó là của người khác .,đây không phải là chiếc ô của tôi; đó là của người khác.,40.73224091836954,0.8947368421052632,0.7777777777777778,0.8947368421052632,0.7990771812080538,"{'rouge1': Score(precision=0.8947368421052632, recall=0.8947368421052632, fmeasure=0.8947368421052632), 'rouge2': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778), 'rougeL': Score(precision=0.8947368421052632, recall=0.8947368421052632, fmeasure=0.8947368421052632)}"
